ADM0_NAME,ADM1_NAME,ADM2_NAME,Income_Category,Income_SubCategory,Income_Month,Income_Year,IncomeValue,Indicator_Type,Income_DataSource
Senegal,$Kaffrine,,Agro - Food Crops,0,8,2013,59.64240102,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Agro - Food&Cash Crop,0,8,2013,0.127713921,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Agro - Livestock,0,8,2013,2.554278416,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Commerce - Business/Trading,0,8,2013,2.937420179,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Commerce - Petty Trade,0,8,2013,1.404853129,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Commerce - Rents/Investment,0,8,2013,0.127713921,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Commerce - Self-Employment,0,8,2013,3.575989783,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Labor - Artisan/Skilled,0,8,2013,8.812260536,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Labor - Daily/Unskilled - Mixed,0,8,2013,2.171136654,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Labor - Daily/Unskilled - NonAgro,0,8,2013,1.404853129,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Labor - Salary/Regular,0,8,2013,3.959131545,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Non-Wage - Aid/Welfare,0,8,2013,0.893997446,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Non-Wage - Pension/Benefit,0,8,2013,0.383141762,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Non-Wage - Remittance/Fam. Aid,0,8,2013,1.787994891,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Ntrl Rsrc - Hunter/Gatherer,0,8,2013,1.404853129,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kaffrine,,Other,0,8,2013,1.915708812,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Agro - Cash Crops,0,8,2013,4.761904762,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Agro - Food Crops,0,8,2013,59.9078341,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Agro - Livestock,0,8,2013,2.764976959,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Commerce - Business/Trading,0,8,2013,1.53609831,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Commerce - Petty Trade,0,8,2013,1.228878648,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Commerce - Rents/Investment,0,8,2013,0.768049155,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Commerce - Self-Employment,0,8,2013,2.611367127,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Labor - Artisan/Skilled,0,8,2013,3.686635945,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Labor - Daily/Unskilled - Mixed,0,8,2013,1.228878648,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Labor - Daily/Unskilled - NonAgro,0,8,2013,2.150537634,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Labor - Salary/Regular,0,8,2013,5.99078341,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Non-Wage - Aid/Welfare,0,8,2013,0.460829493,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Non-Wage - Pension/Benefit,0,8,2013,0.460829493,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Non-Wage - Remittance/Fam. Aid,0,8,2013,2.91858679,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Ntrl Rsrc - Hunter/Gatherer,0,8,2013,1.228878648,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Kedougou,,Other,0,8,2013,8.294930876,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Agro - Cash Crops,0,8,2013,12.17712177,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Agro - Fishing,0,8,2013,2.767527675,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Agro - Food Crops,0,8,2013,49.81549815,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Agro - Food&Cash Crop,0,8,2013,3.32103321,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Agro - Livestock,0,8,2013,0.922509225,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Commerce - Business/Trading,0,8,2013,2.398523985,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Commerce - Petty Trade,0,8,2013,1.10701107,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Commerce - Self-Employment,0,8,2013,2.58302583,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Labor - Artisan/Skilled,0,8,2013,4.243542435,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Labor - Daily/Unskilled - Mixed,0,8,2013,1.10701107,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Labor - Daily/Unskilled - NonAgro,0,8,2013,0.184501845,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Labor - Salary/Regular,0,8,2013,9.225092251,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Non-Wage - Aid/Welfare,0,8,2013,0.184501845,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Non-Wage - Pension/Benefit,0,8,2013,2.029520295,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Non-Wage - Remittance/Fam. Aid,0,8,2013,4.05904059,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Ntrl Rsrc - Hunter/Gatherer,0,8,2013,1.10701107,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,$Sedhiou,,Other,0,8,2013,2.767527675,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Agro - Cash Crops,0,8,2013,1.529636711,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Agro - Fishing,0,8,2013,4.206500956,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Agro - Food Crops,0,8,2013,1.338432122,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Agro - Livestock,0,8,2013,0.956022945,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Commerce - Business/Trading,0,8,2013,5.353728489,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Commerce - Petty Trade,0,8,2013,12.61950287,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Commerce - Rents/Investment,0,8,2013,0.191204589,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Commerce - Self-Employment,0,8,2013,10.89866157,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Labor - Artisan/Skilled,0,8,2013,13.38432122,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Labor - Daily/Unskilled - Mixed,0,8,2013,5.736137667,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Labor - Daily/Unskilled - NonAgro,0,8,2013,4.015296367,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Labor - Salary/Regular,0,8,2013,19.31166348,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Non-Wage - Aid/Welfare,0,8,2013,1.529636711,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Non-Wage - Pension/Benefit,0,8,2013,11.28107075,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Non-Wage - Remittance/Fam. Aid,0,8,2013,3.250478011,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Ntrl Rsrc - Hunter/Gatherer,0,8,2013,0.191204589,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Dakar,,Other,0,8,2013,4.206500956,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Agro - Cash Crops,0,8,2013,2.087286528,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Agro - Fishing,0,8,2013,0.759013283,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Agro - Food Crops,0,8,2013,34.34535104,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Agro - Livestock,0,8,2013,2.84629981,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Commerce - Business/Trading,0,8,2013,10.056926,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Commerce - Petty Trade,0,8,2013,8.538899431,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Commerce - Self-Employment,0,8,2013,7.020872865,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Labor - Artisan/Skilled,0,8,2013,8.918406072,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Labor - Daily/Unskilled - Mixed,0,8,2013,2.84629981,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Labor - Daily/Unskilled - NonAgro,0,8,2013,3.415559772,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Labor - Salary/Regular,0,8,2013,7.590132827,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Non-Wage - Aid/Welfare,0,8,2013,2.277039848,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Non-Wage - Pension/Benefit,0,8,2013,1.707779886,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Non-Wage - Remittance/Fam. Aid,0,8,2013,4.364326376,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Diourbel,,Other,0,8,2013,3.225806452,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Agro - Cash Crops,0,8,2013,20.44334975,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Agro - Fishing,0,8,2013,2.955665025,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Agro - Food Crops,0,8,2013,32.51231527,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Agro - Food&Cash Crop,0,8,2013,0.246305419,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Agro - Livestock,0,8,2013,2.463054187,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Commerce - Business/Trading,0,8,2013,1.97044335,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Commerce - Petty Trade,0,8,2013,1.477832512,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Commerce - Rents/Investment,0,8,2013,0.246305419,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Commerce - Self-Employment,0,8,2013,2.709359606,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Labor - Artisan/Skilled,0,8,2013,8.374384236,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Labor - Daily/Unskilled - Mixed,0,8,2013,1.477832512,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Labor - Daily/Unskilled - NonAgro,0,8,2013,1.231527094,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Labor - Salary/Regular,0,8,2013,11.57635468,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Non-Wage - Aid/Welfare,0,8,2013,0.738916256,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Non-Wage - Pension/Benefit,0,8,2013,3.448275862,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Non-Wage - Remittance/Fam. Aid,0,8,2013,5.172413793,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Fatick,,Other,0,8,2013,2.955665025,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Agro - Cash Crops,0,8,2013,14.01709402,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Agro - Fishing,0,8,2013,1.538461538,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Agro - Food Crops,0,8,2013,29.91452991,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Agro - Food&Cash Crop,0,8,2013,0.170940171,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Agro - Livestock,0,8,2013,2.222222222,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Commerce - Business/Trading,0,8,2013,3.247863248,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Commerce - Petty Trade,0,8,2013,3.760683761,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Commerce - Rents/Investment,0,8,2013,0.170940171,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Commerce - Self-Employment,0,8,2013,7.008547009,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Labor - Artisan/Skilled,0,8,2013,10.76923077,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Labor - Daily/Unskilled - Mixed,0,8,2013,3.931623932,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Labor - Daily/Unskilled - NonAgro,0,8,2013,1.025641026,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Labor - Salary/Regular,0,8,2013,8.034188034,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Non-Wage - Aid/Welfare,0,8,2013,0.854700855,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Non-Wage - Pension/Benefit,0,8,2013,4.957264957,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Non-Wage - Remittance/Fam. Aid,0,8,2013,2.905982906,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Ntrl Rsrc - Hunter/Gatherer,0,8,2013,0.683760684,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kaolack,,Other,0,8,2013,4.786324786,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Agro - Cash Crops,0,8,2013,24.92917847,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Agro - Fishing,0,8,2013,0.708215297,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Agro - Food Crops,0,8,2013,40.50991501,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Agro - Food&Cash Crop,0,8,2013,0.566572238,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Agro - Livestock,0,8,2013,4.249291785,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Commerce - Business/Trading,0,8,2013,2.266288952,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Commerce - Petty Trade,0,8,2013,2.83286119,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Commerce - Rents/Investment,0,8,2013,0.141643059,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Commerce - Self-Employment,0,8,2013,3.257790368,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Labor - Artisan/Skilled,0,8,2013,4.674220963,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Labor - Daily/Unskilled - Mixed,0,8,2013,0.849858357,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Labor - Daily/Unskilled - NonAgro,0,8,2013,0.708215297,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Labor - Salary/Regular,0,8,2013,5.382436261,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Non-Wage - Aid/Welfare,0,8,2013,0.849858357,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Non-Wage - Pension/Benefit,0,8,2013,1.274787535,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Non-Wage - Remittance/Fam. Aid,0,8,2013,2.266288952,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Ntrl Rsrc - Hunter/Gatherer,0,8,2013,1.274787535,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Kolda,,Other,0,8,2013,3.257790368,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Louga,,Agro - Cash Crops,0,8,2013,5.389221557,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Louga,,Agro - Fishing,0,8,2013,0.598802395,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Louga,,Agro - Food Crops,0,8,2013,23.95209581,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
Senegal,Louga,,Agro - Livestock,0,8,2013,15.76846307,Baseline,"WFP VAM Analyse Globale de la Vulnerabilite, de la Securite Alimentaire et de la Nutrition (AGVSAN), 2014"
